Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
12/31/2014,MERC,4T,,TAN,E384598,IL,10300 S. Doty,(773) 568-8495,2753855
12/31/2014,MERC,VN,VIL,GRN,,IL,701 N. Sacramento,(773) 265-1846,1533033
12/31/2014,MERZ,LL,,MAR,C878787,IL,701 N. Sacramento,(773) 265-7605,6803784
12/31/2014,MIT,4T,,GRY,R137825,IL,701 N. Sacramento,(773) 265-7605,6803840
12/31/2014,MITS,2D,,BLK,V511431,IL,701 N. Sacramento,(773) 265-7605,6803741
12/31/2014,MITS,LL,,BLK,K104454,IL,10300 S. Doty,(773) 568-8495,2753862
12/31/2014,NISS,4D,,MAR,R803719,IL,10300 S. Doty,(773) 568-8495,2753897
12/31/2014,OLDS,4D,,BLU,R594802,IL,701 N. Sacramento,(773) 265-7605,6803752
12/31/2014,OLDS,4D,,SIL,5054357,IL,10300 S. Doty,(773) 785-9752,1714939
12/31/2014,PLYM,VC,,GRN,V510121,IL,701 N. Sacramento,(773) 265-7605,6803749
12/31/2014,PONT,2H,,RED,L752826,IL,701 N. Sacramento,(773) 265-7605,6803838
12/31/2014,PONT,2T,,BLU,623R019,IL,10300 S. Doty,(773) 785-9752,1714941
12/31/2014,PONT,4D,GRA,GRN,G357024,IL,701 N. Sacramento,(773) 265-1846,1533032
12/31/2014,PONT,4D,GRA,GRY,R999894,IL,701 N. Sacramento,(773) 265-7605,6803818
12/31/2014,PONT,4T,,GRN,V620404,IL,10300 S. Doty,(773) 568-8495,2753866
12/31/2014,ROV,LL,,BLK,R688169,IL,701 N. Sacramento,(773) 265-1846,1533027
12/31/2014,SAA,4D,93,MAR,R486614,IL,701 N. Sacramento,(773) 265-7605,6803829
12/31/2014,SUBA,LL,,BLU,S186334,IL,701 N. Sacramento,(773) 265-7605,6803753
12/31/2014,TOYT,4D,,WHI,S318035,IL,10300 S. Doty,(773) 568-8495,2753851
12/31/2014,TOYT,4D,,BLK,,,701 N. Sacramento,(773) 265-7605,6803742
12/31/2014,TOYT,4D,CAM,SIL,V813565,IL,10300 S. Doty,(773) 568-8495,2753868
12/31/2014,TOYT,4D,,BLU,X782092,IL,400 E. Lower Wacker,(312) 744-7550,919187
12/31/2014,VOLK,2D,,SIL,R627990,IL,701 N. Sacramento,(773) 265-7605,6803832
12/31/2014,VOLK,2D,,BLK,S914631,IL,701 N. Sacramento,(773) 265-7605,6803767
12/31/2014,VOLK,4D,JET,GRN,R989624,IL,701 N. Sacramento,(773) 265-7605,6803761
12/31/2014,VOLK,4D,JET,GRN,G343282,IL,701 N. Sacramento,(773) 265-1846,1533028
12/31/2014,VOLV,4D,S80,SIL,,IL,701 N. Sacramento,(773) 265-1846,1533031
12/31/2014,VOLV,4T,,BLK,865R652,IL,701 N. Sacramento,(773) 265-7605,6803802
12/31/2014,,,,WHI,1382155B,IL,701 N. Sacramento,(773) 265-7605,6803824
12/30/2014,ACUR,4D,,SIL,E194149,IL,701 N. Sacramento,(773) 265-7605,6803643
12/30/2014,ACUR,4T,,GRY,R136175,IL,701 N. Sacramento,(773) 265-7605,6803665
12/30/2014,AUDI,4D,,SIL,314R240,IL,10300 S. Doty,(773) 568-8495,2753830
12/30/2014,BMW,4D,,GLD,ASLI1BH,IL,701 N. Sacramento,(773) 265-7605,6803644
12/30/2014,BUIC,4D,REG,GRY,N213964,IL,701 N. Sacramento,(773) 265-7605,6803711
12/30/2014,BUIC,4D,,SIL,770R713,IL,701 N. Sacramento,(773) 265-7605,6803653
12/30/2014,CADI,4D,,SIL,R877799,IL,10300 S. Doty,(773) 568-8495,2753843
12/30/2014,CADI,4T,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6803736
12/30/2014,CHEV,4D,,TAN,774R300,IL,10300 S. Doty,(773) 568-8495,2753813
12/30/2014,CHEV,4D,,WHI,R181144,IL,701 N. Sacramento,(773) 265-7605,6803733
12/30/2014,CHEV,4D,,SIL,852R491,IL,701 N. Sacramento,(773) 265-7605,6803730
12/30/2014,CHEV,4D,,PLE,L426547,IL,10300 S. Doty,(773) 568-8495,2753842
12/30/2014,CHEV,LL,TAH,BLK,499XQR,WA,10300 S. Doty,(773) 568-8495,2753816
12/30/2014,CHEV,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2753848
12/30/2014,CHEV,PK,TK,GRN,,IL,10300 S. Doty,(773) 568-8495,2753819
12/30/2014,CHEV,VN,,WHI,V158578,IL,701 N. Sacramento,(773) 265-7605,6803639
12/30/2014,CHRY,4D,,RED,V144758,IL,701 N. Sacramento,(773) 265-7605,6803636
12/30/2014,CHRY,4D,SEB,BLU,S941821,IL,701 N. Sacramento,(773) 265-7605,6803707
12/30/2014,CHRY,4D,,GRY,V516158,IL,701 N. Sacramento,(773) 265-7605,6803727
12/30/2014,CHRY,VN,TK,SIL,6365064,IL,10300 S. Doty,(773) 568-8495,2753840
12/30/2014,CHRY,VN,,BLU,S486755,IL,701 N. Sacramento,(773) 265-7605,6803738
12/30/2014,DODG,4D,,GRY,R450109,IL,701 N. Sacramento,(773) 265-7605,6803709
12/30/2014,DODG,4D,,SIL,3612761,IL,10300 S. Doty,(773) 568-8495,2753807
12/30/2014,DODG,4D,,GRY,S878646,IL,10300 S. Doty,(773) 568-8495,2753829
12/30/2014,DODG,4D,,WHI,S278093,IL,10300 S. Doty,(773) 568-8495,2753810
12/30/2014,DODG,4D,,TAN,R564495,IL,701 N. Sacramento,(773) 265-7605,6803638
12/30/2014,DODG,4T,,BLK,899MUB,MN,10300 S. Doty,(773) 568-8495,2753834
12/30/2014,DODG,PK,R15,GRY,1586623,IL,10300 S. Doty,(773) 568-8495,2753821
12/30/2014,DODG,PK,R35,WHI,,IL,701 N. Sacramento,(773) 265-7605,6803648
12/30/2014,DODG,PK,,WHI,1586708-,IL,701 N. Sacramento,(773) 265-7605,6803705
12/30/2014,DODG,VN,,GRN,V725063,IL,10300 S. Doty,(773) 568-8495,2753815
12/30/2014,DODG,VN,,RED,480R158,IL,701 N. Sacramento,(773) 265-7605,6803640
12/30/2014,FORD,2D,,WHI,V885451,IL,701 N. Sacramento,(773) 265-7605,6803646
12/30/2014,FORD,4D,TAU,MAR,V157443,IL,701 N. Sacramento,(773) 265-7605,6803710
12/30/2014,FORD,LL,,GLD,R981228,IL,701 N. Sacramento,(773) 265-7605,6803641
12/30/2014,FORD,LL,,WHI,V284507,IL,701 N. Sacramento,(773) 265-7605,6803654
12/30/2014,FORD,PK,RNG,RED,548MAH,IN,10300 S. Doty,(773) 568-8495,2753820
12/30/2014,FORD,PK,TK,WHI,1505476,IL,701 N. Sacramento,(773) 265-7605,6803713
12/30/2014,FORD,VN,,,,IL,10300 S. Doty,(773) 568-8495,2753805
12/30/2014,GMC,LL,,BLK,V637312,IL,701 N. Sacramento,(773) 265-7605,6803645
12/30/2014,GMC,ST,TK,WHI,111696H,IL,10300 S. Doty,(773) 568-8495,2753827
12/30/2014,HOND,2D,,SIL,S483264,IL,701 N. Sacramento,(773) 265-7605,6803728
12/30/2014,HOND,2D,,GRY,DJM6392,TX,10300 S. Doty,(773) 568-8495,2753811
12/30/2014,HOND,2D,CIV,GRN,V723757,IL,701 N. Sacramento,(773) 265-7605,6803655
12/30/2014,HOND,2D,,BLK,P824799,IL,701 N. Sacramento,(773) 265-7605,6803647
12/30/2014,HOND,4D,CIV,SIL,V854008,IL,701 N. Sacramento,(773) 265-7605,6803652
12/30/2014,HOND,4T,,BLK,S937246,IL,701 N. Sacramento,(773) 265-7605,6803737
12/30/2014,HOND,4T,,GRY,H417527,IL,10300 S. Doty,(773) 568-8495,2753836
12/30/2014,HUMM,LL,,SIL,L589185,IL,10300 S. Doty,(773) 568-8495,2753804
12/30/2014,HYUN,2D,TIB,SIL,R981443,IL,10300 S. Doty,(773) 568-8495,2753822
12/30/2014,HYUN,4D,SON,SIL,V282263,IL,701 N. Sacramento,(773) 265-7605,6803724
12/30/2014,HYUN,4D,,BLU,R831656,IL,701 N. Sacramento,(773) 265-7605,6803734
12/30/2014,INFI,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2753824
12/30/2014,INFI,4D,,SIL,L717261,IL,10300 S. Doty,(773) 568-8495,2753849
12/30/2014,JEEP,LL,,BLK,622R038,IL,701 N. Sacramento,(773) 265-7605,6803732
12/30/2014,JEEP,LL,,WHI,R129537,IL,10300 S. Doty,(773) 568-8495,2753847
12/30/2014,LEXS,4T,,BLK,E193992,IL,10300 S. Doty,(773) 568-8495,2753808
12/30/2014,MAZD,4D,,BLK,CFH7298,TX,701 N. Sacramento,(773) 265-7605,6803725
12/30/2014,MERZ,4D,,BLK,R800056,IL,10300 S. Doty,(773) 568-8495,2753814
12/30/2014,MERZ,4D,E32,TAN,A546852,IL,10300 S. Doty,(773) 568-8495,6803661
12/30/2014,MITS,2D,,RED,L774791,IL,701 N. Sacramento,(773) 265-7605,6803716
12/30/2014,NISS,4D,,WHI,V357472,IL,701 N. Sacramento,(773) 265-7605,6803714
12/30/2014,NISS,4D,,TAN,N668015,IL,10300 S. Doty,(773) 568-8495,2753846
12/30/2014,NISS,4T,,GRY,X443215,IL,701 N. Sacramento,(773) 265-7605,6803682
12/30/2014,NISS,4T,,BLK,R651473,IL,10300 S. Doty,(773) 568-8495,2753833
12/30/2014,OLDS,4D,INT,BLU,S237162,IL,10300 S. Doty,(773) 568-8495,2753825
12/30/2014,OLDS,4D,,GRN,V761508,IL,701 N. Sacramento,(773) 265-7605,6803729
12/30/2014,OLDS,4T,,GRY,S888156,IL,10300 S. Doty,(773) 568-8495,2753835
12/30/2014,PONT,4D,,SIL,S482100,IL,701 N. Sacramento,(773) 265-7605,6803650
12/30/2014,ROV,LL,,SIL,R509135,IL,701 N. Sacramento,(773) 265-7605,6803708
12/30/2014,SATR,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2753841
12/30/2014,TAHO,LL,TK,GLD,N130008,IL,10300 S. Doty,(773) 568-8495,2753803
12/30/2014,TOYT,2D,,RED,L412416,IL,10300 S. Doty,(773) 568-8495,2753828
12/30/2014,TOYT,4D,,WHI,5107575,IL,10300 S. Doty,(773) 568-8495,2753837
12/30/2014,TOYT,4D,COA,BLK,K729407,IL,701 N. Sacramento,(773) 265-7605,6803720
12/30/2014,TOYT,4D,,BLK,N581642,IL,10300 S. Doty,(773) 568-8495,2753818
12/30/2014,TOYT,4T,,GRN,317R538,IL,701 N. Sacramento,(773) 265-7605,6803637
12/29/2014,ACUR,2D,,WHI,V897177,IL,701 N. Sacramento,(773) 265-7605,6803560
12/29/2014,AUDI,4D,,MAR,S894830,IL,701 N. Sacramento,(773) 265-7605,6803626
12/29/2014,AUDI,4D,,SIL,S978282,IL,10300 S. Doty,(773) 568-8495,2753789
12/29/2014,BMW,2D,,GRY,BFZK42,FL,701 N. Sacramento,(773) 265-7605,6803615
12/29/2014,BMW,4D,,GRN,S920895,IL,701 N. Sacramento,(773) 265-7605,6803545
12/29/2014,BUIC,4D,,BLU,S874154,IL,10300 S. Doty,(773) 568-8495,2753740
12/29/2014,BUIC,4D,,BLK,V132351,IL,10300 S. Doty,(773) 568-8495,2753733
12/29/2014,BUIC,4D,,MAR,S715498,IL,10300 S. Doty,(773) 568-8495,2753774
12/29/2014,BUIC,VN,TK,GLD,N858239,IL,10300 S. Doty,(773) 568-8495,2753730
12/29/2014,CADI,4D,,COM,N657776,IL,10300 S. Doty,(773) 568-8495,2753738
12/29/2014,CADI,4D,,RED,V314872,IL,10300 S. Doty,(773) 568-8495,2753724
12/29/2014,CHEV,4D,,GRY,V647771,IL,701 N. Sacramento,(773) 265-7605,6803619
12/29/2014,CHEV,4D,,WHI,696ZUE,IN,701 N. Sacramento,(773) 265-7605,6803551
12/29/2014,CHEV,4D,,GRY,V927650,IL,10300 S. Doty,(773) 568-8495,2753731
12/29/2014,CHEV,4D,,WHI,S298290,IL,10300 S. Doty,(773) 568-8495,2753792
12/29/2014,CHEV,4D,,RED,S241982,IL,701 N. Sacramento,(773) 265-7605,6803600
12/29/2014,CHEV,4D,,TAN,E240246,IL,701 N. Sacramento,(773) 265-7605,6803539
12/29/2014,CHEV,4D,,WHI,360R169,IL,10300 S. Doty,(773) 785-9752,1714934
12/29/2014,CHEV,4D,,TAN,K736790,IL,10300 S. Doty,(773) 568-8495,2753741
12/29/2014,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 785-9752,1714937
12/29/2014,CHEV,4D,,TAN,9528468,IL,701 N. Sacramento,(773) 265-7605,6803628
12/29/2014,CHEV,4D,,SIL,K460333,IL,10300 S. Doty,(773) 568-8495,2753781
12/29/2014,CHEV,HB,,SIL,E132536,IL,10300 S. Doty,(773) 568-8495,2753749
12/29/2014,CHEV,LL,BLZ,RED,BTM985,IA,701 N. Sacramento,(773) 265-7605,6803552
12/29/2014,CHEV,VN,,GRN,N586806,IL,10300 S. Doty,(773) 568-8495,2753769
12/29/2014,CHEV,VN,TK,RED,9150531,IL,10300 S. Doty,(773) 568-8495,2753802
12/29/2014,CHEV,VN,TK,WHI,662R852,IL,701 N. Sacramento,(773) 265-7605,6803547
12/29/2014,CHRY,4D,,GRN,E153115,IL,10300 S. Doty,(773) 568-8495,2753800
12/29/2014,CHRY,VN,,TAN,V220912,IL,701 N. Sacramento,(773) 265-7605,6803612
12/29/2014,DODG,4D,,BLU,E434360,IN,10300 S. Doty,(773) 568-8495,2753719
12/29/2014,DODG,4D,,GRY,665R324,IL,10300 S. Doty,(773) 568-8495,2753729
12/29/2014,DODG,4D,,BLK,V475387,IL,701 N. Sacramento,(773) 265-1846,1533026
12/29/2014,DODG,LL,TK,BLU,373R249,IL,10300 S. Doty,(773) 785-9752,1714935
12/29/2014,DODG,LL,,BLU,,IL,701 N. Sacramento,(773) 265-1846,1533022
12/29/2014,DODG,VN,TK,WHI,DEV0186,IL,701 N. Sacramento,(773) 265-7605,6803630
12/29/2014,DODG,VN,TK,GRY,H243679,IL,10300 S. Doty,(773) 568-8495,2753797
12/29/2014,DODG,VN,TK,PLE,131LD,IL,701 N. Sacramento,(773) 265-7605,6803621
12/29/2014,DODG,VN,,BLU,V847641,IL,701 N. Sacramento,(773) 265-7605,6803624
12/29/2014,FORD,4D,,GRY,V532702,IL,701 N. Sacramento,(773) 265-7605,6803534
12/29/2014,FORD,4D,,GRY,S859998,IL,10300 S. Doty,(773) 568-8495,2753777
12/29/2014,FORD,PK,,RED,1099406,IL,10300 S. Doty,(773) 568-8495,2753727
12/29/2014,FORD,TT,TK,BLK,116761TW,IL,10300 S. Doty,(773) 568-8495,2753790
12/29/2014,FORD,VN,TK,WHI,,IL,10300 S. Doty,(773) 568-8495,2753778
12/29/2014,GMC,VN,TK,RED,V604667,IL,10300 S. Doty,(773) 568-8495,2753735
12/29/2014,GMC,VN,TK,WHI,V322545,IL,701 N. Sacramento,(773) 265-7605,6803530
12/29/2014,HOND,VN,,GRY,PETNZOO,IL,701 N. Sacramento,(773) 265-7605,6803635
12/29/2014,HYUN,4D,,WHI,L940737,IL,10300 S. Doty,(773) 568-8495,2753787
12/29/2014,HYUN,4D,,COM,L824932,IL,10300 S. Doty,(773) 568-8495,2753745
12/29/2014,INFI,4D,,GRY,V515535,IL,10300 S. Doty,(773) 568-8495,2753794
12/29/2014,JAGU,4D,,BGE,V490663,IL,701 N. Sacramento,(773) 265-7605,6803541
12/29/2014,JEEP,VN,TK,GRY,S236638,IL,701 N. Sacramento,(773) 265-7605,6803536
12/29/2014,KIA,LL,,GRN,CRM9486,TX,701 N. Sacramento,(773) 265-7605,6803590
12/29/2014,LEXS,4D,,BLK,P980778,IL,701 N. Sacramento,(773) 265-7605,6803538
12/29/2014,MAZD,4T,,BLK,226R277,IL,10300 S. Doty,(773) 568-8495,2753799
12/29/2014,MERC,4D,,WHI,V130220,IL,10300 S. Doty,(773) 568-8495,2753783
12/29/2014,MERZ,4D,,GRY,3842LE,IL,10300 S. Doty,(773) 568-8495,2753795
12/29/2014,MERZ,4D,,COM,505WZL,WI,10300 S. Doty,(773) 568-8495,2753742
12/29/2014,MITS,4D,,WHI,V139782,IL,701 N. Sacramento,(773) 265-7605,6800360
12/29/2014,MITS,4D,,BLK,695S205,IL,701 N. Sacramento,(773) 265-7605,6803603
12/29/2014,NISS,4D,ALT,BRZ,V409110,IL,10300 S. Doty,(773) 568-8495,2753773
12/29/2014,NISS,4D,,MAR,S900271,IL,701 N. Sacramento,(773) 265-7605,6803533
12/29/2014,NISS,4D,,BLK,S436827,IL,10300 S. Doty,(773) 568-8495,2753746
12/29/2014,NISS,4D,,WHI,CTG6270,TX,10300 S. Doty,(773) 785-9752,1714933
12/29/2014,NISS,4D,,BLK,780R101,IL,10300 S. Doty,(773) 568-8495,2753788
12/29/2014,NISS,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2753776
12/29/2014,NISS,4D,,GRY,V134884,IL,10300 S. Doty,(773) 568-8495,2753772
12/29/2014,NISS,LL,TK_,BLK,V465595,IL,701 N. Sacramento,(773) 265-7605,6803631
12/29/2014,NISS,VN,TK,GRN,695R058,IL,701 N. Sacramento,(773) 265-7605,6803559
12/29/2014,OLDS,4D,,BLU,N928654,IL,10300 S. Doty,(773) 568-8495,2753784
12/29/2014,OLDS,VN,TK,GRN,V609464,IL,10300 S. Doty,(773) 568-8495,2753748
12/29/2014,PLYM,VN,TK,GRN,N548293,IL,701 N. Sacramento,(773) 265-7605,6803633
12/29/2014,PLYM,VN,VOY,PLE,V816941,IL,10300 S. Doty,(773) 568-8495,2753793
12/29/2014,PONT,4D,,SIL,V533067,IL,701 N. Sacramento,(773) 265-7605,6803623
12/29/2014,PONT,4D,,RED,S497310,IL,701 N. Sacramento,(773) 265-7605,6803540
12/29/2014,PONT,4D,,WHI,V960686,IL,701 N. Sacramento,(773) 265-7605,6803620
12/29/2014,PONT,4D,,GRY,S481320,IL,701 N. Sacramento,(773) 265-7605,6803553
12/29/2014,PONT,4D,,COM,R132125,IL,10300 S. Doty,(773) 568-8495,2753743
12/29/2014,PONT,VN,,BGE,V728342,IL,701 N. Sacramento,(773) 265-7605,6803543
12/29/2014,SATR,4D,,TAN,N933030,IL,10300 S. Doty,(773) 568-8495,2753796
12/29/2014,SATR,4D,,BLU,180R453,IL,10300 S. Doty,(773) 568-8495,2753722
12/29/2014,SATR,4D,,GRN,544R290,IL,10300 S. Doty,(773) 568-8495,2753786
12/29/2014,TOYT,4D,,BLK,V504160,IL,701 N. Sacramento,(773) 265-1846,1533021
12/29/2014,TOYT,4D,,BLK,S495354,IL,10300 S. Doty,(773) 785-9752,1714936
12/29/2014,TOYT,4D,,BLK,V614087,IL,10300 S. Doty,(773) 568-8495,2753801
12/29/2014,TOYT,4D,,TAN,S850117,IL,701 N. Sacramento,(773) 265-7605,6803554
12/29/2014,TOYT,4D,,TAN,H934582,IL,701 N. Sacramento,(773) 265-7605,6803634
12/29/2014,TOYT,4D,,TAN,CW62PT,OH,701 N. Sacramento,(773) 265-1846,1533025
12/29/2014,TOYT,4D,,GRN,V499592,IL,10300 S. Doty,(773) 568-8495,2753761
12/29/2014,TOYT,LL,TK,GRN,5720831,IL,701 N. Sacramento,(773) 265-7605,6803537
12/29/2014,TOYT,SW,,BLU,GPL4096,NY,10300 S. Doty,(773) 785-9752,1533020
12/29/2014,VW,LL,,BLK,S120694,IL,701 N. Sacramento,(773) 265-7605,6803632
12/28/2014,ACUR,LL,,BLK,H958990,IL,10300 S. Doty,(773) 568-8495,2753642
12/28/2014,ACUR,LL,,GRY,97M5S,AL,701 N. Sacramento,(773) 265-7605,2753670
12/28/2014,AUDI,4T,,TAN,S887865,IL,701 N. Sacramento,(773) 265-7605,6803385
12/28/2014,BUIC,4D,,TAN,V598052,IL,10300 S. Doty,(773) 568-8495,2753711
12/28/2014,BUIC,4D,,GLD,614R833,IL,10300 S. Doty,(773) 568-8495,2753725
12/28/2014,BUIC,4D,,TAN,S233944,IL,701 N. Sacramento,(773) 265-7605,6803370
12/28/2014,CADI,4D,,BLK,628R628,IL,10300 S. Doty,(773) 568-8495,2753641
12/28/2014,CADI,4D,,RED,E146297,IL,10300 S. Doty,(773) 568-8495,2753707
12/28/2014,CHEV,2D,,WHI,V144148,IL,10300 S. Doty,(773) 568-8495,2753618
12/28/2014,CHEV,4D,,SIL,S333580,IL,10300 S. Doty,(773) 568-8495,2753639
12/28/2014,CHEV,4D,,BLU,736R13,IL,10300 S. Doty,(773) 568-8495,2753690
12/28/2014,CHEV,4D,,MAR,R409817,IL,10300 S. Doty,(773) 568-8495,2753649
12/28/2014,CHEV,4D,,RED,H564629,IL,10300 S. Doty,(773) 568-8495,2753718
12/28/2014,CHEV,4D,,GRY,V380766,IL,701 N. Sacramento,(773) 265-7605,2753669
12/28/2014,CHEV,4D,,RED,951LJN,MN,10300 S. Doty,(773) 568-8495,2753716
12/28/2014,CHEV,4D,,TAN,L372907,IL,10300 S. Doty,(773) 568-8495,2753625
12/28/2014,CHEV,4H,,MAR,V517530,IL,701 N. Sacramento,(773) 265-7605,6803401
12/28/2014,CHEV,4T,,GRY,9606834,IL,10300 S. Doty,(773) 568-8495,2753699
12/28/2014,CHEV,4T,,MAR,RIPDAD,IL,10300 S. Doty,(773) 568-8495,2753681
12/28/2014,CHEV,LL,TK,SIL,,IL,701 N. Sacramento,(773) 265-7605,6803393
12/28/2014,CHEV,LL,TK,BLU,4877725,IL,10300 S. Doty,(773) 568-8495,2753614
12/28/2014,CHEV,LL,TK,BLK,S917852,IL,10300 S. Doty,(773) 568-8495,2753702
12/28/2014,CHEV,LL,,RED,L702901,IL,10300 S. Doty,(773) 568-8495,2753664
12/28/2014,CHRY,4D,,GRY,V157818,IL,10300 S. Doty,(773) 568-8495,2753717
12/28/2014,CHRY,4D,,BLK,855R403,IL,701 N. Sacramento,(773) 265-7605,6803387
12/28/2014,CHRY,4T,,TAN,,IL,10300 S. Doty,(773) 568-8495,2753712
12/28/2014,DODG,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6803515
12/28/2014,DODG,4T,,BLK,JUSCHAY,IL,701 N. Sacramento,(773) 265-7605,6803379
12/28/2014,DODG,4T,,BLK,E157097,IL,10300 S. Doty,(773) 568-8495,2753692
12/28/2014,DODG,LL,TK,BLK,71095S-B,IL,701 N. Sacramento,(773) 265-7605,6803378
12/28/2014,FORD,2D,,RED,S371345,IL,10300 S. Doty,(773) 568-8495,2753696
12/28/2014,FORD,2D,,RED,960GF,IN,10300 S. Doty,(773) 568-8495,2753685
12/28/2014,FORD,2D,,WHI,E156116,IL,701 N. Sacramento,(773) 265-7605,6803491
12/28/2014,FORD,4D,,BLK,S897429,IL,701 N. Sacramento,(773) 265-7605,6803526
12/28/2014,FORD,4D,,RED,H830379,IL,701 N. Sacramento,(773) 265-7605,6803525
12/28/2014,FORD,4D,,GLD,557KGA,IN,10300 S. Doty,(773) 568-8495,2753706
12/28/2014,FORD,4T,,GRY,S320485,IL,10300 S. Doty,(773) 568-8495,2753698
12/28/2014,FORD,LL,,BLU,E424972,IL,10300 S. Doty,(773) 568-8495,2753674
12/28/2014,FORD,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2753703
12/28/2014,FORD,LL,,RED,E118300,IL,10300 S. Doty,(773) 568-8495,2753645
12/28/2014,FORD,PK,,MAR,1296468,IL,10300 S. Doty,(773) 568-8495,2753626
12/28/2014,FORD,PK,TK,GRY,A42BHL,NJ,701 N. Sacramento,(773) 265-7605,6803522
12/28/2014,FORD,VN,TK,PLE,E383449,IL,10300 S. Doty,(773) 568-8495,2753627
12/28/2014,FORD,VN,,GRY,,IL,10300 S. Doty,(773) 568-8495,2753705
12/28/2014,GMC,LL,TK,RED,1274554,IL,10300 S. Doty,(773) 568-8495,2753629
12/28/2014,GMC,LL,,WHI,G635901,IL,10300 S. Doty,(773) 568-8495,2753687
12/28/2014,GMC,LL,,TAN,100DOM,AR,10300 S. Doty,(773) 568-8495,2753688
12/28/2014,GMC,VN,,WHI,S706246,IL,701 N. Sacramento,(773) 265-7605,6803481
12/28/2014,HOND,2D,,BLK,VEW963,IN,701 N. Sacramento,(773) 265-7605,2753665
12/28/2014,HOND,2H,,RED,886CLF,WI,10300 S. Doty,(773) 568-8495,2753651
12/28/2014,HOND,2T,,BLK,HWXN4BH,IL,10300 S. Doty,(773) 568-8495,2753654
12/28/2014,HOND,2T,,GRY,R551399,IL,10300 S. Doty,(773) 568-8495,2753675
12/28/2014,HOND,4D,,BLK,V149764,IL,701 N. Sacramento,(773) 265-7605,6803478
12/28/2014,HOND,4D,,BLU,E103314,IL,701 N. Sacramento,(773) 265-7605,2753661
12/28/2014,HOND,4T,,GRN,V625166,IL,10300 S. Doty,(773) 568-8495,2753694
12/28/2014,HOND,4T,,BLK,V442965,IL,701 N. Sacramento,(773) 265-7605,6803369
12/28/2014,HOND,4T,,GRY,FNT428,IL,10300 S. Doty,(773) 568-8495,2753643
12/28/2014,HOND,LL,TK,WHI,R220906,IL,701 N. Sacramento,(773) 265-7605,2753668
12/28/2014,HOND,LL,,GLD,S760921,IL,10300 S. Doty,(773) 568-8495,2753659
12/28/2014,HYUN,4D,,SIL,R140549,IL,701 N. Sacramento,(773) 265-7605,6803381
12/28/2014,HYUN,4D,SON,BLU,V816893,IL,701 N. Sacramento,(773) 265-7605,465099
12/28/2014,HYUN,4T,,RED,N261374,IL,10300 S. Doty,(773) 568-8495,2753650
12/28/2014,INFI,4D,,BLK,S706079,IL,701 N. Sacramento,(773) 265-7605,6803375
12/28/2014,JEEP,4D,,RED,S677807,IL,10300 S. Doty,(773) 568-8495,2753635
12/28/2014,JEEP,4D,,SIL,6213862,IL,10300 S. Doty,(773) 568-8495,2753632
12/28/2014,JEEP,LL,,BRO,V901965,IL,10300 S. Doty,(773) 568-8495,2753678
12/28/2014,JEEP,LL,,TAN,YP6148,IL,10300 S. Doty,(773) 568-8495,2753684
12/28/2014,JEEP,LL,TK,BLK,602R761,IL,10300 S. Doty,(773) 568-8495,2753720
12/28/2014,JEEP,LL,,BLK,V597043,IL,400 E. Lower Wacker,(312) 744-7550,2753658
12/28/2014,KIA,4T,,GRY,E322283,IL,10300 S. Doty,(773) 568-8495,2753644
12/28/2014,KIA,LL,TK,BLK,K402857,IL,10300 S. Doty,(773) 568-8495,2753708
12/28/2014,LEXS,4D,,BLK,R805145,IL,10300 S. Doty,(773) 568-8495,2753628
12/28/2014,LEXS,4T,,GRN,8030383,IL,10300 S. Doty,(773) 568-8495,2753693
12/28/2014,LEXS,4T,,BLK,H456713,IL,10300 S. Doty,(773) 568-8495,2753646
12/28/2014,LINC,4D,,BLK,R219309,IL,701 N. Sacramento,(773) 265-7605,6803395
12/28/2014,LINC,4D,,WHI,V922127,IL,701 N. Sacramento,(773) 265-7605,6803377
12/28/2014,LINC,4D,,TAN,E146977,IL,10300 S. Doty,(773) 568-8495,2753637
12/28/2014,LINC,LL,,BLK,P413716,IL,701 N. Sacramento,(773) 265-7605,6803406
12/28/2014,LINC,LL,,BLU,E211908,IL,10300 S. Doty,(773) 568-8495,2753680
12/28/2014,MAZD,4D,,WHI,N979753,IL,701 N. Sacramento,(773) 265-7605,6803472
12/28/2014,MAZD,4D,,BLK,7879387,IL,400 E. Lower Wacker,(312) 744-7550,919016
12/28/2014,MITS,4D,,WHI,CLZN73,FL,701 N. Sacramento,(773) 265-7605,6803445
12/28/2014,MITS,4T,,BRO,A936343,IL,10300 S. Doty,(773) 568-8495,2753697
12/28/2014,MITS,4T,,RED,V738865,IL,10300 S. Doty,(773) 568-8495,2753679
12/28/2014,MITS,LL,,GRY,R110713,IL,10300 S. Doty,(773) 568-8495,2753666
12/28/2014,NISS,4D,,SIL,BAR7132,IL,10300 S. Doty,(773) 568-8495,2753704
